1128	1	3679
330	3	6883
1798	0	18888
1215	5	75731
990	1	62266
1159	0	50534
1761	1	74405
340	0	49327
1425	0	53149
1806	3	6202
950	3	7129
79	1	71193
1425	13	36412
422	0	27879
637	1	4105
50	3	70446
47	0	43492
1917	1	56640
1305	0	42971
1426	3	7786
1425	0	22399
607	3	65785
50	0	11032
203	5	73854
248	1	60440
1729	1	70765
821	0	50683
1128	0	9536
248	0	8447
226	0	29865
330	0	33832
1255	3	7780
47	3	7054
1425	0	31134
1128	0	25513
478	4	14018
442	3	7743
848	0	18388
558	1	54930
1509	2	46802
990	0	29500
79	5	73731
1425	0	13442
848	0	444
87	4	14199
77	5	73254
79	2	46797
200	1	63499
1339	0	26119
77	3	70446
848	0	33643
44	5	73786
637	0	25249
1475	2	46342
1215	0	32483
1280	3	70744
19	0	49833
1305	0	1451
182	2	46303
821	3	7747
1339	0	24994
1215	0	35837
444	12	51620
87	0	42806
1305	0	14110
949	5	75176
1215	3	6157
1159	4	14412
1539	12	27844
648	3	5956
79	3	6123
79	0	50393
637	3	7783
50	0	42653
1549	0	16492
1509	0	51887
990	0	25912
637	0	26175
1160	0	35165
1310	3	6013
203	0	16516
127	3	5982
1425	0	35518
47	0	166
79	0	1028
423	14	21067
277	3	65785
990	0	14820
1475	3	7763
1425	0	43011
1798	2	46511
1629	0	22229
446	0	22643
1475	0	21290
801	4	14200
573	0	22152
442	4	16492
19	3	5933
478	4	17320
422	5	72874
1539	3	7221
50	0	13868
153	1	59129
248	1	55191
19	1	71528
949	1	59751
1917	0	50548
848	0	25543
87	3	6946
1638	3	7785
675	0	51084
446	0	11857
1128	0	26179
1806	3	6849
1917	0	13400
838	4	15853
19	3	7755
200	12	27070
442	1	59963
1128	0	10390
330	15	42487
990	3	6290
1638	3	5978
77	2	47181
1459	3	7786
1128	0	21208
1339	0	18092
1425	0	52485
1402	0	33815
422	0	37327
203	5	72870
821	0	9433
1305	3	7747
79	1	72473
1798	3	5914
1629	8	1057
50	3	65785
330	0	17869
19	0	471
838	0	11631
2186	10	11711
79	5	69858
821	0	17725
153	14	9805
50	5	75521
978	3	70900
1257	0	49170
340	0	33566
1441	3	6039
607	15	60995
1215	0	38783
340	0	11032
607	3	7763
1798	3	64160
1215	0	41052
1806	2	46116
573	1	67949
637	0	48222
77	4	14447
50	1	68809
1426	3	7747
478	0	26521
602	0	12703
212	0	37183
1509	3	6661
794	3	5949
1164	3	70744
821	0	28926
1441	6	21345
539	3	7763
1339	3	6040
1128	0	41854
637	0	18126
277	2	46342
1587	3	7785
883	3	6108
539	3	69347
77	1	65556
848	0	44851
1917	0	18098
1257	1	69193
1729	3	6593
47	0	53154
558	4	14974
1128	0	33212
1917	0	22394
19	3	7284
478	0	17320
821	0	36692
1425	5	69671
1280	0	48694
1402	14	36793
558	3	7740
129	0	26479
1257	0	44901
1257	16	35522
1425	0	42960
277	0	17735
1255	3	6190
1215	0	50016
838	0	15853
821	0	12239
19	5	69830
794	1	53850
1215	5	69598
44	0	30418
1215	5	70393
1280	3	6027
1426	14	41255
575	1	72108
1128	0	51855
821	4	15246
594	0	12948
50	4	16983
277	3	7763
1796	14	22341
444	0	382
47	0	11341
1280	0	18548
79	0	42082
990	1	68916
277	3	69347
1215	3	6000
478	1	62821
19	3	5956
87	0	14199
1339	0	23074
77	1	54385
1629	0	11926
986	3	7749
423	3	6204
203	2	45962
19	0	36855
47	0	25333
19	2	45818
47	4	14416
50	2	46342
77	0	44733
1509	0	42595
203	0	27368
277	4	16686
79	0	29661
423	0	35453
1425	0	40091
127	3	65784
838	3	64160
1425	0	9299
1305	0	37831
77	0	29472
949	1	3636
821	0	35182
1280	0	33607
1215	0	25717
203	0	23646
203	0	51872
950	4	15368
19	0	48858
1796	3	6177
47	5	75839
594	3	5914
444	1	57639
79	0	31617
1128	0	43133
1339	3	5914
607	2	45752
1806	1	62949
50	0	50201
442	12	21006
47	2	47112
340	3	65785
594	3	64160
950	1	59809
1215	1	60676
573	1	55019
200	0	35534
801	0	14200
1509	0	36342
442	0	16492
539	0	29968
203	4	16643
1539	14	51681
442	4	16129
1426	0	31409
330	0	10801
446	0	16408
1917	0	28208
1917	1	4052
200	4	14548
1128	0	19751
182	3	6177
794	4	15675
1128	0	30976
631	3	64160
77	4	13816
1425	3	70900
1509	1	62615
1459	1	65559
696	0	53045
203	3	7745
226	4	14441
949	3	6202
950	0	31549
696	0	43607
44	2	46797
990	1	5163
950	2	46849
422	0	880
340	4	14579
990	1	55173
77	0	33047
594	1	3329
594	0	8022
602	0	19834
47	0	14416
594	0	44222
50	0	25143
1257	1	54414
794	3	7785
442	3	6204
1796	0	47437
1215	5	75290
1475	1	3151
50	0	37714
127	3	5912
1638	1	59406
79	0	36214
442	3	6290
422	3	6788
1425	0	51409
696	4	14472
1459	4	14825
675	0	33755
1425	2	46798
79	1	67589
1128	0	52001
77	0	14447
1425	0	10601
1509	0	18888
1796	3	7785
1425	2	46582
44	5	76067
1215	0	44735
794	4	14086
637	0	47619
594	0	625
137	2	46802
47	1	4426
478	2	46054
1509	5	73230
794	0	12121
1128	3	65784
1629	2	46802
1280	0	47238
1617	0	27024
1425	0	45305
1587	10	27011
575	3	70446
330	0	17496
330	0	39841
1638	2	47169
19	1	61827
340	2	46342
446	0	42329
539	0	40007
637	0	32768
602	0	11556
1617	16	28021
1441	0	32015
558	5	75040
990	0	21438
1821	0	31401
182	3	7785
203	3	6177
539	0	36607
1402	3	6691
277	2	46597
1402	0	41729
794	0	14958
539	0	36663
1280	0	18415
949	17	44990
153	0	42567
153	3	65784
573	1	59353
50	0	16983
19	4	14907
444	0	33783
821	0	21955
330	3	7541
1393	3	70446
423	16	18092
50	0	40727
47	15	32641
340	3	7763
558	0	49352
1215	1	68507
394	1	74508
558	2	46886
1339	4	14429
675	0	35132
248	0	39452
1806	0	14090
1425	2	46507
478	1	70557
1426	5	73370
203	0	36410
1638	3	6067
1215	0	26308
277	0	16686
1425	0	10576
990	1	4834
182	0	42064
602	3	5999
848	0	14448
1459	0	27586
47	1	72513
1425	0	25683
1215	0	44270
203	5	69908
990	1	58765
1160	3	6040
200	0	50940
1587	2	47169
129	1	64823
602	3	65784
1587	3	7749
794	0	44447
79	5	73551
1160	3	6276
444	0	15751
1917	0	32321
203	0	19087
1425	15	17773
1509	5	74805
1425	5	72808
1798	9	37183
248	3	6960
212	2	46802
949	1	66897
248	1	53949
1917	0	44790
1215	0	32389
19	0	50137
47	0	13076
1215	5	75295
949	3	6051
950	4	16472
19	0	41086
79	1	59921
1617	3	6153
1426	0	51773
990	5	73698
1587	0	33898
1215	1	3888
19	0	25314
153	0	9805
1425	0	10825
1509	0	8169
200	3	5914
1917	4	15213
950	0	31756
1159	0	22216
248	1	58154
1257	0	28334
1509	0	45407
1617	18	22175
1305	0	28674
200	0	14548
1539	2	46886
594	3	6936
1369	3	7763
422	1	67998
153	3	5912
794	0	15675
821	3	6590
1425	0	18463
1426	0	10868
50	0	50137
200	0	18475
200	3	64160
1159	1	65145
631	4	16360
949	0	33184
1426	0	32782
575	16	11926
446	3	5999
1305	8	1451
848	2	46802
77	0	48620
794	19	44448
182	1	71743
77	1	64931
1441	1	66927
44	2	45960
1761	1	72085
478	1	58897
44	1	55226
1459	0	11703
50	10	9259
1257	0	16502
696	0	14472
50	0	8568
248	0	10426
19	1	4153
1257	1	55432
1459	0	14825
990	1	72418
444	1	61138
79	0	33841
200	0	22905
1215	1	69357
1144	0	30896
1425	0	11389
200	0	18909
79	0	8120
44	0	37497
794	0	14086
990	0	22130
77	0	40545
50	0	10033
838	9	37183
1280	0	50263
446	0	35441
1144	0	29480
1257	0	13589
950	15	61027
801	17	53324
1215	0	34886
1215	0	8666
2186	3	70900
193	3	6039
1425	1	5283
696	4	16598
1160	0	47546
1509	0	53093
857	0	24743
1729	1	53784
1305	3	7196
47	0	20200
1160	0	21332
1425	0	49394
137	0	14472
696	16	40679
1402	3	70744
77	0	51906
47	1	62416
248	0	26300
1339	0	28979
1917	0	18749
446	0	20830
19	0	25378
444	1	53788
79	5	61589
1339	0	27319
87	15	60930
1806	3	7082
949	2	46192
801	0	45016
79	5	61590
1441	0	38196
1509	0	43965
821	0	35166
203	5	72759
444	3	70744
47	0	47485
1917	3	5933
637	0	35386
1215	5	69929
794	3	7749
848	10	43658
182	16	19800
990	0	9427
1849	1	57129
79	5	69849
79	0	8143
558	1	58004
794	5	74876
79	0	52969
1729	1	73925
1509	0	51891
200	0	21332
1164	4	14226
200	1	71920
203	3	69347
1796	0	22400
1339	2	46343
821	0	28925
575	0	2564
1638	0	29354
821	0	52278
19	0	11160
1280	1	5288
637	2	45889
79	1	61560
821	0	33654
19	1	60344
648	1	64948
79	0	25528
478	0	34886
394	1	64509
203	3	6050
1441	3	5933
1849	3	6202
79	0	287
1128	0	49948
47	0	47473
990	3	71028
1128	0	20966
1549	3	71028
200	0	36480
1441	3	6762
44	1	3537
19	2	46802
607	3	5982
1806	4	16196
848	5	69633
1128	0	35267
558	5	75627
1917	0	15213
1425	1	62672
1128	0	39430
1425	0	49742
444	0	9763
77	2	46716
1402	1	62161
1441	1	74081
1280	1	54624
1215	0	23124
248	0	18464
557	0	9968
19	0	27302
79	0	17732
79	0	21091
558	0	19588
79	0	40845
848	8	48123
950	0	40283
821	0	27570
1257	2	46886
1159	0	16983
277	0	29441
950	0	15911
47	0	13590
1729	1	55703
248	0	29165
1509	3	6343
1425	0	25724
1159	2	45724
77	4	15254
1159	3	7392
594	0	28685
1393	6	20015
1441	1	3882
127	1	54829
1761	3	7570
1459	0	40788
990	0	9329
1459	0	19954
77	0	33435
50	2	47111
1425	1	54016
950	4	15649
1215	0	32127
1339	0	17172
1917	3	5956
594	4	15711
340	7	27024
50	0	42652
1917	4	17217
226	1	63902
794	0	601
1425	0	47268
1159	0	38630
1215	4	14980
1549	0	37569
1617	16	42761
248	0	38986
637	4	14411
1849	1	54511
1144	2	45752
2186	0	51351
594	0	51614
77	0	41069
50	0	50149
1128	0	16393
1280	1	65672
19	2	46864
423	2	46886
277	0	26179
50	4	14390
1425	0	44194
696	0	16598
1796	1	71168
182	0	43219
1806	0	12784
1128	0	40854
422	0	27203
1549	1	67156
442	2	46379
1796	0	52889
1280	0	29527
1159	2	46886
794	0	45420
1441	0	30512
1475	3	65784
1539	3	7786
203	5	76072
1425	0	36403
423	3	71028
444	0	18482
558	2	46186
573	3	7785
50	1	59748
1215	0	35089
950	5	70039
1796	0	52867
200	0	27070
442	4	14473
573	1	64213
1549	3	7139
50	3	5982
47	1	56464
1459	0	21565
50	0	51840
539	13	44395
50	0	28063
44	4	15237
1796	0	28520
1164	0	14226
557	0	11460
1369	0	14198
47	1	65275
1425	0	13230
1393	17	22443
1215	0	11850
1849	3	6778
990	0	21476
203	5	70057
1441	17	18092
1917	2	46835
594	0	15711
1629	3	5914
573	2	46754
36	0	31549
1305	0	20067
675	0	13188
1128	0	41050
1215	5	75283
1132	1	74422
794	9	12368
1459	0	21657
1629	3	64160
607	3	65784
1549	1	56982
950	1	55613
1425	0	41431
1549	0	33715
248	1	55122
1441	0	22507
990	1	61957
558	3	7747
637	0	51679
226	3	6197
1796	9	12368
794	0	39471
539	3	5999
1441	2	45810
442	2	46886
203	0	28773
990	5	73653
990	0	37943
1310	3	6259
50	0	51821
1587	1	63278
248	0	25612
990	0	20191
1821	3	7246
79	1	4284
478	0	13056
47	4	14356
848	0	27024
1280	2	46156
444	1	58006
394	6	50646
19	0	41896
444	0	53028
1629	0	18909
1425	5	70169
821	0	40
330	0	51198
444	0	37927
442	3	71028
277	4	15492
1509	0	22124
1426	0	42711
44	4	16932
1425	1	66398
445	11	47481
203	0	50995
637	3	6153
602	0	48292
1159	7	27024
1144	0	53262
557	2	45938
1164	3	6039
1280	1	72545
44	0	15237
1160	2	46343
1339	0	32325
277	3	5999
77	1	58571
1459	20	52978
637	0	13260
203	0	23109
557	1	57167
848	4	13906
696	0	38974
1425	0	37574
77	0	15254
602	1	57431
1339	0	21086
557	0	41933
277	3	65784
1280	0	18449
19	0	37603
1509	0	49810
203	0	30239
19	0	40531
1255	3	7749
949	1	58579
1509	2	46557
949	0	38153
950	0	16670
539	0	1117
19	1	60614
1587	0	29551
19	3	7215
446	5	69500
1215	1	61259
794	5	67817
1539	3	7747
1917	0	17217
1441	1	62636
50	0	29271
1402	0	14472
1215	0	14980
821	1	64489
990	0	25911
1144	0	34739
1638	1	55424
1305	0	43294
1441	1	65572
277	12	28061
990	0	33803
1215	0	41199
1629	4	14030
1402	1	5040
79	1	54127
1549	0	25236
44	5	73704
50	0	14390
557	3	5914
1159	3	7602
1441	1	65210
1638	0	19721
77	1	3733
47	2	45810
1509	0	35732
44	0	1128
444	1	4134
1144	4	14650
330	1	64390
821	0	33168
1215	5	75296
1339	0	17995
422	0	8056
19	0	26201
1426	0	10812
442	1	71893
1549	3	6150
1215	3	5914
637	12	20731
79	1	54813
1339	1	59408
557	3	64160
838	0	42557
1257	0	22473
1215	5	75241
1426	0	15286
848	0	32472
949	1	58578
1917	0	27366
50	3	65784
19	0	34814
637	0	49057
848	3	5914
1215	5	3525
182	5	4758
1159	1	53985
557	0	23992
1132	1	64600
129	2	46489
442	0	14473
50	2	47165
44	0	16932
19	0	41102
129	1	70791
442	7	27024
1425	0	51908
1617	3	70446
1305	2	45716
637	0	8480
182	0	43483
1638	5	73787
848	3	64160
1128	0	23825
1917	16	34739
573	0	15656
50	1	72068
821	0	40376
1328	0	12123
1280	0	30751
248	0	17501
1425	1	60280
44	2	46016
990	2	46797
557	1	62539
1328	3	5973
990	0	17935
1729	18	39544
1215	5	62245
1280	16	34749
557	0	11310
445	3	5932
821	0	36538
50	0	48608
1215	5	75274
478	1	55877
203	0	11776
1729	1	63110
848	16	22912
422	1	63922
1441	0	17901
637	0	38083
1215	1	55106
1917	0	50800
36	0	40053
47	0	20207
848	0	40847
1729	2	46802
1806	4	17462
423	3	7786
573	0	36572
446	0	11036
575	3	7581
949	3	5913
1339	3	6157
137	0	14460
821	0	34862
794	0	19400
558	5	75626
794	0	43472
444	1	68314
848	4	17296
1159	3	7786
422	0	52224
1425	0	20007
1215	2	46875
1629	3	6936
1159	4	15791
394	3	70744
79	0	31245
539	5	76009
1215	2	46917
226	10	27839
1796	0	8602
79	0	53218
1798	0	22300
248	0	13550
19	0	18845
50	1	56791
821	0	22588
248	1	54085
277	0	15492
193	3	5933
44	1	54298
573	3	7274
1638	0	36404
50	1	3954
794	1	71788
1917	0	41275
539	21	40007
79	1	3060
1144	3	68619
1215	0	33259
557	0	15852
1509	0	28854
575	8	2564
1441	1	62302
573	0	10418
607	0	44784
248	4	17456
79	0	10701
193	3	7755
1475	12	21290
330	3	71028
77	3	5912
838	0	22948
637	0	8489
1629	0	22872
1798	4	15911
1369	0	7954
127	12	52057
1441	0	51889
1587	12	27013
44	5	73380
602	3	6244
47	0	35683
19	0	39367
1280	2	46243
340	3	65784
1761	3	7749
602	17	39663
44	17	32893
1132	3	6150
1280	0	25841
19	0	11692
1617	3	65785
1159	1	61542
44	0	35054
153	0	45337
129	0	36550
1159	3	6646
1849	1	56204
248	0	41746
19	3	6240
637	0	49158
50	0	18957
558	1	59258
79	3	7759
883	3	68619
248	3	71028
1509	0	43042
557	0	13562
19	3	5914
137	9	37183
1638	1	58168
203	0	33553
1280	1	62803
444	0	24443
1509	3	5933
1729	1	59790
1144	0	14650
442	3	7786
607	1	59497
1796	0	45612
1629	9	37183
594	0	15712
1128	0	42787
848	0	17296
19	3	64160
182	0	20452
1159	0	15791
248	0	35669
1305	1	72381
1215	4	14577
248	16	26296
19	0	26120
1441	0	7858
36	0	35442
1280	1	55874
444	0	41217
1280	0	33418
1215	0	47393
19	0	13171
1160	0	20731
950	4	14110
1917	2	46802
77	1	70939
248	0	32952
950	1	72454
558	1	72172
1509	1	4724
44	2	45752
1638	0	52695
444	1	62163
1796	0	44520
990	5	76114
203	0	30787
1144	4	14739
19	0	14904
949	1	65680
1215	5	62253
821	0	10339
50	1	62480
801	2	46709
19	0	50371
883	1	71761
1587	10	21637
127	3	7401
1215	5	70000
79	0	8822
203	15	60858
1425	0	52328
394	0	48694
1159	3	7747
193	3	5956
200	4	16228
79	0	42666
1159	0	16684
1917	0	35799
602	3	6177
637	0	27616
1339	3	7783
50	4	15212
1280	0	36294
19	1	66972
1280	0	12509
1617	2	46342
442	4	16755
848	0	24726
47	0	38702
573	1	5030
1425	0	41706
557	4	16754
557	4	14825
1475	1	65426
637	0	1426
1426	0	16674
607	0	51143
794	3	6202
1539	0	482
1128	0	26377
137	4	17301
44	1	74564
1509	3	7697
277	0	7869
1441	2	46802
50	1	56433
127	3	7763
950	0	27024
950	3	5914
838	0	43760
821	0	40074
675	0	43156
50	1	65237
1215	5	62263
821	0	8038
79	0	1180
696	4	13892
248	0	38340
77	2	46797
19	1	61527
1425	0	44469
277	1	66150
1587	0	38284
1215	0	31483
1425	0	29962
153	3	65785
442	14	44696
129	3	7747
1215	1	66726
1617	3	7763
1215	0	44791
1549	3	6108
87	3	70744
1425	0	12005
1280	0	14454
422	0	23513
203	3	7253
1426	0	42646
1475	4	14271
478	12	26521
1441	4	15991
127	3	6050
248	0	20645
1509	3	5956
1159	0	25822
1128	0	20201
1215	0	38255
848	0	12973
1280	0	12825
990	0	49788
990	0	33917
47	1	58305
1339	0	50283
1425	0	40724
1257	0	17846
446	3	6177
1806	0	15228
44	0	21001
446	0	8186
248	0	17456
1215	0	48917
137	0	14095
573	0	13004
47	0	49404
445	11	48006
949	1	67796
575	1	74434
1215	0	11665
1798	0	15911
821	2	46886
444	0	35942
19	1	69293
602	3	7785
990	5	73298
422	0	31624
821	0	13237
248	0	51875
226	3	7743
1549	0	30048
1144	4	17206
1426	0	11299
607	0	1537
1128	0	25222
990	4	13675
19	0	21296
1215	0	25623
1425	6	17772
200	4	15608
1305	20	1451
821	3	71028
1160	3	6157
1587	0	38335
1128	1	3785
137	6	10010
444	1	5144
478	0	18085
1215	5	75271
47	2	46802
848	0	45591
444	3	6039
1796	0	14662
1339	1	53739
838	1	70826
1459	1	63530
77	0	20024
1441	1	62998
1509	0	14708
422	1	54751
79	0	37814
1806	0	38788
1549	1	3271
87	3	6595
848	0	26885
1215	0	34636
203	0	34612
1215	0	14577
153	0	19805
44	0	45299
478	0	53325
19	4	13819
153	2	46342
444	0	16048
602	0	805
79	0	11299
444	2	47112
1257	5	75088
949	3	6840
79	0	52201
79	0	23529
1629	10	27076
1426	0	48665
838	0	21107
446	3	7785
1638	0	18864
1796	0	43994
203	0	38607
445	16	38207
675	3	7712
1215	5	70267
203	0	51411
558	0	21631
79	1	57023
821	0	40163
558	0	37224
794	3	6051
794	0	39159
821	2	47200
50	0	22245
248	1	5028
557	2	46921
1638	2	46472
47	0	44729
1144	0	14739
2186	0	51329
340	5	70236
340	0	11022
330	3	6150
153	3	7763
444	0	29171
1617	0	22259
226	0	31829
1402	9	37183
1539	1	67199
248	3	7786
248	0	27706
1509	1	65712
1617	0	14790
1215	5	69577
248	1	5452
200	0	16228
203	0	47972
1132	2	46771
1305	3	71028
422	1	58422
1729	1	58489
949	6	41626
950	0	45036
1917	1	59817
1164	3	5933
50	0	15212
1638	2	47024
990	5	73330
675	0	43898
442	0	16755
1132	3	6108
558	5	74714
50	0	39894
637	0	27575
79	0	19488
226	4	14447
1425	0	23499
978	3	7647
1128	0	24446
444	9	37183
50	0	48256
47	0	48717
478	3	70900
1917	4	14732
1257	5	73593
1425	1	59626
1425	0	51941
1160	0	26825
79	0	8819
248	3	6150
1280	2	46618
1164	3	7755
821	0	26523
1215	0	24244
949	3	6067
444	4	15282
1539	1	71124
1426	3	71028
696	0	13892
821	0	23372
19	0	17143
794	22	29997
153	1	65149
557	1	69050
1509	1	64139
79	2	45786
1806	6	18314
340	0	37701
1402	17	41729
444	0	28021
857	2	46778
1215	0	22895
422	2	46879
19	0	13819
1806	3	70900
44	1	63649
50	0	50984
47	16	18091
203	5	75649
19	9	37183
1425	0	24825
637	0	27507
557	1	3007
1255	3	6171
1425	4	14731
226	2	46717
1441	0	17391
19	0	50439
821	0	49587
1475	0	14271
1215	1	56849
248	1	56476
696	3	7548
1796	0	14437
422	3	64160
44	1	65610
1549	0	16351
637	0	26831
129	1	56242
594	0	14849
1509	0	1536
558	23	25847
203	0	21207
1339	3	6074
1128	0	18640
444	0	26803
19	0	50443
277	3	6485
444	0	27393
1305	2	46886
675	0	42006
79	1	68065
47	0	8422
19	0	25355
1128	2	47169
1160	0	48222
848	0	44104
1280	0	22064
1280	2	45810
47	0	42973
978	2	46489
203	5	54978
1638	15	60832
442	4	16351
44	0	48985
637	0	25151
1215	0	39818
557	2	47166
445	0	49223
1393	0	53493
1761	24	35449
1144	0	17206
1128	0	10236
1459	1	56438
637	0	34847
990	0	13675
1215	0	34521
444	0	43650
1329	0	48061
77	0	32416
200	0	15608
821	0	36055
1215	1	4646
1215	5	69479
1426	4	14405
1729	4	16316
422	1	53727
1425	0	47720
1257	0	15785
1215	0	25372
1425	0	45142
1144	0	48696
44	3	68619
1539	3	6960
1128	0	36915
1160	0	14639
330	0	45685
1305	3	7139
1215	0	42459
637	0	49994
478	2	46507
637	0	36671
594	3	6853
1164	3	5956
77	1	55786
226	1	67432
1215	5	76037
1255	3	6202
77	0	8454
1393	0	40459
1475	3	6177
422	3	6153
1215	0	32286
607	0	14061
19	0	30763
1255	0	8270
1132	3	7638
1215	0	53365
1215	0	8349
19	0	30684
50	0	21710
182	0	15159
444	0	38275
1441	1	68865
1441	1	60591
1339	0	26121
950	1	4010
1441	0	18092
1339	0	44424
801	3	70900
1729	1	4973
1128	0	33995
821	0	51172
557	3	70446
1128	0	50268
1539	0	29500
277	3	6244
1638	2	46220
675	0	45018
1459	4	13663
1215	0	47394
19	5	70402
1617	7	27024
44	1	4178
1587	0	1407
129	0	36701
821	3	7786
203	1	68343
203	0	47981
1426	7	21482
1441	0	19648
248	1	72357
212	3	7755
1369	4	15029
848	3	70446
44	0	32896
77	6	30498
1215	0	50020
248	0	40841
248	0	27926
77	1	3993
226	0	14447
1539	1	68079
990	0	11054
423	3	7743
1917	0	14732
277	0	52345
1425	0	40297
44	0	15025
1159	0	39846
50	0	35314
1215	5	76043
44	1	72599
248	0	27683
226	3	6204
226	3	6290
44	0	41544
1796	0	13854
182	0	39277
442	4	14431
990	1	57898
1215	3	6279
47	0	43016
248	0	41855
1426	0	48696
539	3	6177
1425	0	38900
19	0	42967
1539	1	55916
1798	0	22697
1215	0	33997
422	0	25306
248	1	63183
838	0	52716
1426	0	50846
1128	0	23578
1305	4	14110
1215	5	75299
990	5	70369
1159	1	64081
19	0	41760
19	0	38815
1257	6	52686
557	2	45939
36	3	70900
248	0	38571
1917	5	69651
1917	3	64160
44	0	42265
1257	4	14447
193	0	15590
444	0	25818
821	2	46797
182	0	18348
444	1	3149
47	0	11979
248	0	49037
422	0	32478
990	0	52740
47	0	29093
19	15	22153
1339	0	12322
422	1	74182
1617	4	16145
1393	25	18124
990	0	8925
557	1	62675
50	0	28061
539	0	28231
1425	0	23377
1329	3	6153
19	0	49667
277	3	6177
248	2	45960
1509	1	66302
557	9	10867
1638	0	49232
203	0	10982
442	0	16351
203	0	34946
1796	0	32252
330	3	6108
340	0	34165
1215	0	9251
79	1	67512
1305	26	9683
1305	3	6150
79	0	37599
79	1	4362
557	3	65785
648	3	6032
1215	0	14970
990	0	30292
182	0	37183
1849	1	58806
990	0	53014
444	0	33478
990	0	18272
821	0	47861
1132	3	5950
821	0	36646
1441	0	28628
637	1	72515
1509	1	66456
19	0	42653
1215	0	51749
79	0	20334
602	6	29787
330	4	16153
1215	5	62248
539	3	7785
1425	5	73710
394	20	26
1305	5	69963
423	0	50522
575	0	29993
1426	3	6150
248	3	6108
1305	0	17680
1305	0	22913
79	1	3873
990	5	74691
444	0	10011
79	0	40739
50	0	49079
19	0	35003
637	4	16749
248	0	41753
1917	1	4228
1441	1	56750
203	2	46145
444	5	66933
821	16	22870
1539	3	6969
602	0	313
637	1	58461
79	0	34630
1425	0	12191
47	0	10394
1509	0	30128
203	0	38914
1280	0	53379
444	0	37700
1280	0	31180
1441	0	20158
517	3	5982
1160	2	46802
203	1	67336
1806	2	47193
478	12	34886
422	0	25893
696	0	11926
517	9	43144
949	3	70900
1132	3	6041
277	3	7785
978	3	7747
990	0	38513
330	2	46239
182	0	20133
79	5	70132
1215	0	50033
19	0	25552
44	5	73643
821	0	25258
330	3	7626
1128	0	36913
1806	0	48117
193	2	46534
1369	0	15029
1426	0	13261
19	0	48186
79	0	32821
1215	5	76031
821	0	27926
1425	0	23443
821	0	19473
848	0	24635
182	27	724
203	0	12859
422	0	23370
203	0	28733
47	0	17759
1128	0	40654
330	1	53751
794	0	43034
1425	5	5899
79	5	57547
1339	1	57373
1426	4	16329
44	3	7058
557	2	46342
573	4	17381
248	0	14825
557	1	56959
1425	5	3105
949	1	4950
