17	160
17	434
17	135
17	137
17	57
17	134
17	171
17	36
17	513
172	74
172	199
172	844
172	841
172	233
172	842
172	771
172	845
172	36
172	2580
172	813
172	2154
172	164
172	843
172	732
47	313
47	316
47	175
47	315
47	669
47	20
47	312
47	8
47	318
47	564
47	314
47	158
214	5
214	1416
214	343
214	970
214	969
214	351
214	936
214	460
214	971
214	690
452	1532
452	769
452	843
452	1533
452	95
452	87
452	304
452	792
452	845
452	160
452	1181
452	2542
96	18
96	535
96	88
96	886
96	36
96	149
96	200
96	533
96	532
96	91
96	1327
593	1712
593	192
593	101
593	1094
593	304
593	36
593	2819
593	1747
593	297
593	3
886	1350
886	8
886	862
886	1216
886	2435
886	736
886	415
886	650
886	820
886	381
168	828
168	752
168	2364
168	268
168	149
168	490
168	877
168	829
168	183
1200	26
1200	1031
1200	455
1200	1070
1200	673
1200	41
1200	2683
1200	1591
1200	1767
1200	33
784	1965
784	47
784	1966
784	973
784	220
784	179
784	304
784	578
784	1911
784	689
176	125
176	22
176	698
176	81
176	171
176	1210
176	856
176	857
176	1697
176	1692
1135	1538
1135	36
1135	1189
1135	192
1135	636
1135	2343
1135	776
1135	106
1135	296
1135	2093
943	2430
943	1411
943	4
943	235
943	808
943	638
943	450
943	351
943	2160
943	1678
509	1646
509	1647
509	2787
509	1645
509	991
509	79
509	62
509	244
509	160
509	300
509	136
509	1648
509	260
539	160
539	200
539	33
539	520
539	216
539	147
539	777
539	906
539	93
843	660
843	2022
843	1982
843	773
843	1439
843	497
843	597
843	2023
843	580
843	826
586	1133
586	194
586	1740
586	108
586	736
586	160
586	321
586	7
586	1741
586	63
1177	1478
1177	588
1177	2388
1177	2679
1177	36
1177	2386
1177	89
1177	1943
1177	389
1177	2190
1177	222
579	7
579	350
579	258
579	1071
579	469
579	618
579	2814
579	478
579	22
579	673
579	689
579	1291
579	83
285	419
285	36
285	381
285	1155
285	1153
285	632
285	2438
285	1152
285	986
285	56
947	1005
947	757
947	2165
947	27
947	91
947	125
947	405
947	111
947	1114
947	204
232	3
232	2585
232	181
232	407
232	1017
232	1016
232	1014
232	1832
232	1013
1131	90
1131	1579
1131	942
1131	2037
1131	195
1131	129
1131	185
1131	2115
1131	115
1131	198
1318	181
1318	689
1318	2134
1318	304
1318	366
1318	1184
1318	95
1318	554
1318	36
1318	610
667	1829
667	637
667	174
667	304
667	1018
667	95
667	1149
410	1451
410	1134
410	264
410	1452
410	195
410	12
410	610
410	1450
410	498
410	2609
410	168
410	957
410	971
410	699
410	1453
410	327
410	144
410	416
410	364
189	189
189	896
189	220
189	191
189	303
189	57
189	897
189	895
189	894
189	131
119	36
119	640
119	132
119	641
119	157
119	365
119	639
119	302
119	642
119	101
179	863
179	27
179	782
179	188
179	82
179	22
179	662
179	36
179	26
179	87
490	2338
490	1812
490	1170
490	1610
490	50
490	82
490	136
490	676
490	517
490	1608
490	188
490	477
490	61
490	690
490	1081
1065	320
1065	351
1065	1818
1065	818
1065	2270
1065	2271
1065	2668
1065	2272
658	570
658	36
658	93
658	72
658	190
658	140
658	71
658	1282
200	78
200	21
200	414
200	36
200	402
200	928
200	381
200	466
200	83
200	599
200	168
1371	578
1371	189
1371	449
1371	1456
1371	33
1371	2180
1371	2698
1371	1282
1371	4
1371	5
1371	243
1371	144
1371	407
1371	814
1371	140
1392	1222
1392	1424
1392	1942
1392	848
1392	578
1392	826
1392	991
1392	498
1392	22
1392	6
1392	114
1392	1649
1392	2116
1392	50
1392	137
1392	1941
1392	2389
1038	2218
1038	300
1038	2211
1038	715
1038	124
1038	1946
1038	2246
1038	1408
1038	113
1038	956
1038	52
548	5
548	205
548	615
548	60
548	57
548	23
548	427
548	337
548	1692
548	146
26	195
26	1117
26	187
26	192
26	186
26	321
26	62
26	189
26	190
26	829
26	194
26	85
26	181
26	193
26	82
1195	36
1195	646
1195	833
1195	63
1195	238
1195	751
1195	504
1195	8
1195	178
1195	286
1195	925
349	181
349	242
349	1071
349	1306
349	296
349	610
349	320
349	300
349	2114
349	1305
349	1304
349	638
349	1307
349	668
563	87
563	1383
563	829
563	76
563	36
563	7
563	58
563	1083
62	1421
62	6
62	26
62	33
62	50
62	23
62	364
62	376
62	73
62	4
62	384
1348	96
1348	2923
1348	1902
1348	1049
1348	1210
1348	2529
1348	140
1348	1081
1348	274
1348	1584
1096	2299
1096	1610
1096	36
1096	160
1096	50
1096	301
1096	263
1096	2892
1096	223
1139	348
1139	616
1139	405
1139	1296
1139	593
1139	55
1139	150
1139	95
1139	826
1262	168
1262	899
1262	80
1262	19
1262	286
1262	906
1262	200
1262	88
1262	90
1262	2457
1262	509
1262	2456
1054	1980
1054	833
1054	206
1054	2366
1054	162
1054	448
1054	871
1054	922
1054	2348
1054	2691
1054	2257
1054	1358
1054	2131
211	293
211	36
211	955
211	387
211	390
211	18
211	343
211	1159
211	1943
961	1
961	1240
961	2881
961	983
961	2880
961	1388
961	320
961	1264
961	2178
961	156
961	1015
961	155
213	192
213	679
213	900
213	968
213	108
213	962
213	450
213	171
213	976
213	181
213	189
213	56
213	178
213	231
213	964
213	2584
213	610
213	963
213	966
213	271
213	929
213	851
583	119
583	149
583	177
583	1736
583	520
583	1734
583	1735
583	78
583	201
583	1853
1357	1001
1357	36
1357	300
1357	693
1357	372
1357	93
1357	826
193	230
193	178
193	7
193	908
193	26
193	322
193	909
193	743
193	907
1185	5
1185	53
1185	455
1185	83
1185	36
1185	50
1185	2388
1185	140
1185	418
1185	79
664	147
664	8
664	206
664	1717
664	826
664	18
664	1027
664	833
664	1148
664	857
664	486
332	168
332	1267
332	46
332	244
332	1266
332	1268
332	212
332	48
332	56
332	76
332	82
332	53
332	925
332	164
332	2765
1251	223
1251	824
1251	19
1251	664
1251	297
1251	178
1251	366
1251	523
1251	101
1251	1057
1251	692
1251	618
1251	2687
1251	79
1251	185
1251	2449
1251	372
1251	32
1251	304
1251	1177
503	963
503	80
503	6
503	814
503	1726
503	104
503	925
503	324
503	715
503	1609
503	718
503	549
503	808
503	1635
503	164
163	7
163	423
163	815
163	814
163	1706
163	123
163	36
163	355
163	2536
551	7
551	158
551	245
551	205
551	62
551	163
551	33
551	160
623	245
623	244
623	1789
623	1525
623	1788
623	5
623	226
623	1282
623	137
713	78
713	1661
713	1781
713	988
713	859
713	635
713	1872
713	220
713	1873
713	1105
713	212
713	95
713	1082
713	1219
1263	2011
1263	212
1263	2689
1263	44
1263	200
1263	328
1263	2458
1263	39
1263	1377
945	939
945	102
945	193
945	10
945	231
945	402
945	2162
945	336
945	414
945	517
572	942
572	238
572	302
572	610
572	95
572	773
572	321
572	52
572	682
572	140
572	831
572	8
572	343
237	343
237	1034
237	2586
237	936
237	867
237	144
237	253
237	1036
237	448
237	224
962	115
962	322
962	4
962	526
962	178
962	36
962	2179
962	1924
962	1070
394	504
394	296
394	277
394	1417
394	20
394	181
394	831
394	1133
394	33
394	335
394	1418
394	175
394	1001
394	52
248	324
248	168
248	610
248	1072
248	1094
248	181
248	62
248	875
248	304
248	160
897	544
897	2098
897	976
897	1414
897	2655
897	1738
897	593
897	1717
897	521
897	2099
897	206
897	676
897	922
897	2097
897	81
90	5
90	510
90	2716
90	244
90	160
90	304
90	206
90	296
90	36
409	762
409	60
409	630
409	1448
409	160
409	1264
409	1446
409	1445
409	427
409	83
409	1447
409	171
848	466
848	6
848	320
848	900
848	181
848	1399
848	189
848	992
848	50
848	442
848	810
848	5
1142	158
1142	1329
1142	526
1142	934
1142	428
1142	140
1142	323
1142	209
1142	171
1142	2
1142	61
218	311
218	981
218	2365
218	980
218	312
218	343
218	27
218	979
218	410
218	1557
218	982
1026	155
1026	27
1026	97
1026	8
1026	418
1026	906
1026	343
1026	813
1026	2235
1320	2918
1320	93
1320	2451
1320	198
1320	391
1320	936
1320	58
1320	2500
1320	160
1320	151
1027	323
1027	270
1027	705
1027	792
1027	320
1027	730
1027	679
1027	108
1294	95
1294	253
1294	870
1294	258
1294	304
1294	296
1294	131
1294	343
1294	198
417	2607
417	88
417	405
417	1246
417	2079
417	2783
417	8
417	1466
417	304
417	230
1218	1331
1218	505
1218	455
1218	42
1218	142
1218	415
1218	1482
1218	139
960	284
960	212
960	2177
960	1507
960	1924
960	33
960	1331
960	121
960	160
1137	2215
1137	7
1137	5
1137	147
1137	1784
1137	2345
1137	2039
1137	1057
1137	268
1137	343
1137	36
1137	189
88	501
88	517
88	500
88	499
88	219
88	498
88	4
88	1
88	81
88	503
88	158
135	696
135	700
135	697
135	2366
135	520
135	698
135	695
135	86
135	6
135	5
323	285
323	103
323	390
323	1121
323	1244
323	58
323	988
323	1245
323	483
323	2125
581	2
581	209
581	1731
581	1732
581	714
581	578
581	178
581	1410
581	726
581	205
83	70
83	454
83	178
83	244
83	477
83	322
83	715
83	1052
83	480
83	1013
125	18
125	990
125	83
125	153
125	663
125	4
125	50
125	510
125	300
125	662
125	664
1107	2261
1107	160
1107	2314
1107	79
1107	140
1107	1091
1107	2273
1107	2172
1107	1563
1107	364
1107	1828
1107	1825
1043	109
1043	129
1043	62
1043	270
1043	314
1043	684
1043	198
10	90
10	2561
10	91
10	89
10	1751
10	520
10	87
10	94
10	36
10	93
949	39
949	286
949	289
949	423
949	140
949	588
949	533
949	40
949	14
1037	2245
1037	658
1037	320
1037	716
1037	82
1037	271
1037	173
1037	265
1037	637
1037	36
1037	252
1037	51
1037	1483
161	449
161	2727
161	63
161	808
161	807
161	805
161	806
161	324
161	1051
215	973
215	1177
215	974
215	171
215	540
215	8
215	115
215	976
215	1038
215	167
215	225
855	440
855	50
855	630
855	300
855	2854
855	1483
855	95
855	1402
855	58
855	320
855	646
855	1164
855	951
855	112
855	540
1329	2510
1329	1183
1329	73
1329	220
1329	87
1329	639
1329	71
1329	2511
1329	260
1329	364
819	703
819	52
819	95
819	1461
819	129
819	430
819	407
819	198
819	2855
1170	107
1170	255
1170	328
1170	213
1170	15
1170	2381
1170	102
1170	2380
1170	440
1170	131
130	31
130	81
130	680
130	80
130	271
130	304
130	682
130	679
130	28
130	1063
788	73
788	744
788	95
788	1969
788	209
788	1010
788	486
788	155
788	228
788	2012
788	2024
788	638
1381	234
1381	87
1381	108
1381	203
1381	231
1381	151
1381	568
1381	8
1381	52
1381	198
853	442
853	29
853	1551
853	814
853	1057
853	300
853	883
853	1579
853	189
546	1691
546	1472
546	509
546	726
546	1367
546	655
546	1688
546	1689
546	338
546	2808
546	1690
1241	1240
1241	251
1241	1182
1241	1524
1241	1066
1241	2908
1241	268
1241	22
1241	667
1241	741
352	212
352	1314
352	1316
352	1313
352	2600
352	36
352	2771
352	1259
352	14
352	1317
352	1312
352	1318
352	1315
334	977
334	2596
334	2766
334	36
334	974
334	216
334	1271
334	184
334	1270
334	163
266	509
266	336
266	238
266	768
266	736
266	1113
266	1882
266	146
266	741
266	192
266	1112
560	358
560	36
560	87
560	714
560	523
560	517
560	1711
560	407
560	2318
560	364
146	735
146	734
146	695
146	86
146	23
146	372
146	1438
146	458
146	476
146	140
1089	2290
1089	438
1089	4
1089	2891
1089	87
1089	36
1089	6
1089	1414
1089	727
1089	2291
1089	1395
1089	33
1089	206
1089	855
1089	364
1089	854
1089	1658
850	2031
850	145
850	2030
850	886
850	87
850	1943
850	14
850	329
850	955
850	123
850	2033
850	770
850	2034
850	143
850	1574
308	657
308	877
308	160
308	456
308	1071
308	152
308	258
308	87
308	380
308	1094
693	86
693	586
693	711
693	696
693	622
693	956
693	695
693	1088
693	458
693	285
693	270
693	283
693	1351
741	1305
741	1687
741	325
741	3
741	785
741	1869
741	1849
741	33
741	160
741	1910
741	1909
741	87
741	75
300	108
300	2441
300	36
300	690
300	87
300	85
300	184
300	1693
300	300
300	1183
300	1204
582	1628
582	1501
582	1468
582	1733
582	698
582	354
582	229
582	1517
582	30
582	428
685	515
685	1814
685	195
685	188
685	224
685	855
685	367
685	26
685	811
685	181
685	226
685	203
685	1281
685	1175
685	563
1143	157
1143	299
1143	983
1143	82
1143	401
1143	198
1143	366
1143	2896
1143	995
1143	144
305	325
305	6
305	795
305	1211
305	1817
305	350
305	1214
305	1213
305	1319
305	114
942	52
942	367
942	132
942	195
942	29
942	2275
942	1658
942	1729
942	258
942	2159
942	2657
942	151
942	2624
942	100
103	1774
103	179
103	567
103	26
103	425
103	565
103	562
103	976
103	189
103	158
369	957
369	82
369	419
369	52
369	1128
369	50
369	45
369	917
369	189
369	80
369	1365
369	1097
775	379
775	1529
775	83
775	474
775	168
775	205
775	424
775	179
775	26
775	21
775	1664
775	742
255	175
255	993
255	956
255	193
255	229
255	136
255	2069
255	3
255	209
255	36
281	592
281	300
281	75
281	167
281	36
281	320
281	6
281	81
281	208
281	2752
474	918
474	1161
474	74
474	813
474	1330
474	421
474	191
474	87
474	1572
474	36
474	648
474	5
474	1573
474	1574
474	1474
474	1397
474	132
474	711
474	18
735	187
735	83
735	1954
735	449
735	194
735	178
735	271
735	750
735	26
735	22
735	7
735	1057
735	85
735	108
393	119
393	36
393	1416
393	140
393	4
393	116
393	588
393	95
393	81
393	53
70	195
70	389
70	326
70	328
70	304
70	415
70	95
70	356
70	88
70	200
1359	2537
1359	800
1359	798
1359	36
1359	2502
1359	1148
1359	331
1359	168
1359	160
1359	1071
1359	182
373	187
373	1170
373	101
373	366
373	302
373	190
373	1101
373	343
373	95
373	207
373	1133
367	160
367	1362
367	162
367	26
367	1344
367	339
367	33
1077	428
1077	2125
1077	988
1077	1106
1077	2141
1077	168
1077	2282
1077	2285
1077	635
1077	957
1077	1208
1077	1898
1077	1618
1077	2281
465	992
465	108
465	85
465	62
465	36
465	729
465	588
465	1555
465	245
465	6
465	2
749	350
749	1924
749	1071
749	1412
749	1923
749	149
749	62
749	300
749	60
749	18
749	855
264	431
264	992
264	677
264	183
264	243
264	1108
264	407
264	750
264	351
264	498
1113	157
1113	19
1113	79
1113	2319
1113	625
1113	391
1113	2894
1113	2516
1113	610
1113	119
1111	226
1111	1449
1111	399
1111	193
1111	1978
1111	58
1111	529
1111	242
1111	262
1111	7
1111	423
182	82
182	872
182	6
182	871
182	2581
182	243
182	679
182	870
182	185
182	378
182	873
60	379
60	378
60	372
60	1590
60	376
60	194
60	585
60	192
60	373
60	63
60	181
60	168
60	190
60	140
60	101
216	233
216	977
216	6
216	1905
216	242
216	457
216	212
216	107
136	140
136	701
136	702
136	683
136	296
136	131
136	304
136	2576
136	2092
136	1657
1368	481
1368	1107
1368	356
1368	304
1368	899
1368	149
1368	770
1368	164
1368	922
1368	865
1368	859
1246	749
1246	144
1246	353
1246	129
1246	218
1246	355
1246	285
1246	36
1246	27
1246	132
94	36
94	181
94	729
94	527
94	785
94	203
94	526
94	525
94	524
94	93
431	774
431	149
431	151
431	1744
431	221
431	328
431	1724
431	1490
431	1541
431	1489
431	257
431	95
431	330
431	78
431	1018
431	266
431	220
431	115
431	1325
591	618
591	36
591	264
591	1470
591	619
591	430
591	168
591	1744
591	320
591	826
591	718
591	797
591	851
591	429
921	193
921	1601
921	1100
921	428
921	2130
921	2873
921	743
921	2131
921	36
921	5
921	517
921	2132
921	26
1179	2353
1179	244
1179	826
1179	2392
1179	1245
1179	2390
1179	515
1179	125
1179	1456
1179	187
1179	2391
483	454
483	1593
483	24
483	1468
483	698
483	2295
483	1594
483	1010
483	66
483	680
483	1425
687	189
687	1822
687	79
687	1849
687	1848
687	52
687	73
687	777
687	636
687	739
687	1183
687	71
687	632
687	2373
728	1117
728	264
728	60
728	427
728	183
728	430
728	475
728	53
728	433
728	7
1319	205
1319	195
1319	168
1319	633
1319	2498
1319	411
1319	292
1319	2917
1319	2499
1319	1631
1319	792
120	133
120	10
120	168
120	18
120	610
120	643
120	190
120	93
120	58
120	151
120	644
1066	2277
1066	2275
1066	2273
1066	1182
1066	2274
1066	131
1066	312
1066	303
1066	2276
1066	132
917	1378
917	2127
917	80
917	1390
917	160
917	1961
917	990
917	266
917	783
937	2152
937	972
937	304
937	1820
937	1175
937	178
937	3
937	185
937	140
106	80
106	540
106	2027
106	82
106	34
106	578
106	351
106	1468
106	65
106	393
106	580
106	579
106	537
106	2231
1333	160
1333	1857
1333	304
1333	320
1333	454
1333	1100
1333	6
1333	936
1333	2633
1333	296
1333	181
435	593
435	1497
435	498
435	75
435	109
435	473
435	87
435	1498
435	777
435	164
1297	2477
1297	285
1297	242
1297	2479
1297	497
1297	36
1297	852
1297	27
1297	173
1297	2478
92	245
92	195
92	114
92	330
92	499
92	517
92	194
92	391
92	518
92	516
95	287
95	5
95	402
95	531
95	530
95	1357
95	2570
95	224
95	70
95	27
95	528
81	472
81	144
81	294
81	79
81	36
81	90
81	320
81	111
81	80
81	112
81	300
828	1609
828	264
828	438
828	729
828	198
828	1119
828	992
828	108
828	571
828	397
1046	537
1046	843
1046	2253
1046	769
1046	26
1046	1532
1046	1070
1046	771
309	1112
309	448
309	936
309	280
309	79
309	2678
309	1223
309	304
309	1133
309	22
309	45
309	1011
309	140
309	2470
309	1425
309	48
309	578
309	2762
309	680
309	1222
568	14
568	73
568	221
568	1718
568	116
568	668
568	1331
568	633
568	56
568	302
202	36
202	195
202	208
202	189
202	253
202	401
202	6
202	810
202	2604
202	343
824	913
824	200
824	95
824	331
824	618
824	2649
824	195
824	1217
824	2330
824	2003
824	2002
401	220
401	302
401	1432
401	1937
401	877
401	1433
401	343
401	1430
401	45
401	160
401	1431
401	131
401	73
401	792
401	573
584	80
584	192
584	244
584	537
584	1658
584	517
584	90
584	83
584	922
584	29
584	1738
25	80
25	182
25	82
25	184
25	181
25	206
25	62
25	185
25	180
25	190
676	199
676	184
676	1842
676	538
676	179
676	604
676	764
676	158
676	826
676	119
676	1207
1254	1148
1254	175
1254	91
1254	80
1254	2136
1254	181
1254	2041
1254	29
1254	36
1254	490
818	1998
818	1898
818	1939
818	1066
818	176
818	320
818	679
818	1533
818	1658
99	604
99	383
99	323
99	8
99	545
99	764
99	168
99	45
99	544
99	407
620	36
620	813
620	95
620	2729
620	1785
620	80
620	8
620	258
620	1786
620	527
390	1069
390	95
390	855
390	2053
390	358
390	200
390	2066
390	1406
390	198
390	669
514	39
514	827
514	390
514	1651
514	990
514	50
514	164
514	372
514	673
514	533
514	44
337	258
337	1924
337	160
337	1283
337	510
337	1282
337	2
337	730
337	118
337	224
337	168
337	1035
337	36
337	777
337	184
337	125
337	323
337	350
337	1285
337	797
402	1434
402	18
402	1435
402	249
402	814
402	826
402	1818
402	208
402	234
402	189
353	513
353	535
353	270
353	1320
353	1319
353	478
353	22
353	1322
353	338
353	1883
748	323
748	243
748	53
748	586
748	1634
748	108
748	189
748	93
748	1921
748	934
748	364
748	1906
748	325
748	1456
748	56
425	36
425	191
425	505
425	1068
425	388
425	255
425	1478
425	18
425	389
425	955
290	531
290	2755
290	364
290	929
290	284
290	123
290	247
290	321
290	195
290	1133
959	684
959	1693
959	36
959	2176
959	90
959	1551
959	95
959	637
959	568
959	691
959	683
959	687
959	720
403	533
403	813
403	168
403	289
403	1093
403	10
403	39
403	5
403	102
403	907
165	1331
165	858
165	18
165	505
165	294
165	95
165	490
165	80
975	323
975	1210
975	866
975	676
975	242
975	125
975	149
975	14
975	84
975	36
975	1902
1265	1100
1265	48
1265	1871
1265	252
1265	1658
1265	698
1265	1034
1265	637
1265	80
1265	636
1265	620
890	1468
890	732
890	81
890	892
890	844
890	206
890	814
890	498
890	2088
890	565
890	93
527	53
527	233
527	18
527	231
527	175
527	258
527	298
527	343
527	5
527	531
249	523
249	2000
249	965
249	624
249	252
249	27
249	1001
485	260
485	610
485	59
485	1599
485	714
485	773
485	2614
485	90
427	62
427	7
427	195
427	657
427	1424
427	160
427	87
427	244
427	729
427	245
463	181
463	27
463	63
463	922
463	304
463	668
463	160
463	391
463	420
463	132
463	1295
196	178
196	592
196	919
196	921
196	349
196	398
196	188
196	48
196	920
196	33
233	228
233	151
233	80
233	36
233	1018
233	78
233	198
233	1019
233	419
233	520
102	254
102	555
102	558
102	556
102	560
102	153
102	7
102	2056
102	559
102	554
419	388
419	1469
419	36
419	2425
419	326
419	19
419	1470
419	447
419	618
419	295
206	671
206	402
206	386
206	414
206	345
206	36
206	940
206	388
206	5
206	941
206	151
1126	826
1126	2895
1126	747
1126	199
1126	2337
1126	703
1126	271
1126	129
1126	433
1279	1182
1279	79
1279	870
1279	4
1279	343
1279	331
1279	1115
1279	320
1279	641
1279	82
1286	5
1286	205
1286	2430
1286	677
1286	1530
1286	179
1286	759
1286	273
1286	2278
1286	296
1286	2473
1286	2334
1286	1845
1286	999
1286	2911
1286	188
1286	1133
