(482,)	4641
(483,)	2609
(484,)	8051
(485,)	2553
(486,)	411
(487,)	18696
(488,)	13686
(489,)	4914
(490,)	5982
(491,)	15405
(492,)	4600
(493,)	17302
(494,)	9868
(495,)	15444
(496,)	13496
(497,)	11055
(498,)	14571
(499,)	21173
(500,)	437
(501,)	9424
(502,)	3667
(503,)	5121
(504,)	1992
(505,)	21129
(508,)	1181
(509,)	19929
(510,)	5743
(511,)	16607
(512,)	5279
(513,)	357
(514,)	13007
(515,)	13897
(516,)	22288
(518,)	14901
(519,)	18172
(520,)	8464
(521,)	18749
(522,)	16461
(523,)	10122
(524,)	7468
(525,)	14084
(526,)	5170
(528,)	9195
(529,)	3021
(530,)	17165
(532,)	12392
(533,)	4170
(534,)	6949
(535,)	13162
(536,)	20411
(537,)	1841
(538,)	7274
(539,)	12944
(540,)	6023
(542,)	18373
(544,)	19896
(545,)	2573
(546,)	15401
(547,)	15678
(549,)	10297
(550,)	21447
(551,)	21108
(552,)	13307
(553,)	12574
(554,)	5465
(555,)	1798
(556,)	12187
(557,)	21214
(558,)	13909
(560,)	6388
(561,)	8847
(563,)	3574
(565,)	3427
(566,)	2551
(567,)	11896
(568,)	19777
(569,)	11090
(570,)	928
(571,)	7872
(572,)	9369
(573,)	5421
(574,)	17767
(575,)	3526
(576,)	2193
(577,)	6970
(578,)	19570
(579,)	379
(580,)	10147
(581,)	6243
(582,)	18093
(583,)	6648
(584,)	20925
(585,)	1085
(586,)	7920
(587,)	9242
(588,)	2882
(590,)	18691
(591,)	18568
(594,)	1502
(595,)	18554
(596,)	15893
(597,)	1545
(598,)	1649
(599,)	10322
(601,)	3085
(602,)	10138
(603,)	294
(604,)	11743
(605,)	9313
(606,)	13051
(609,)	16402
(610,)	6431
(611,)	10316
(612,)	12847
(613,)	11728
(614,)	4255
(615,)	22160
(616,)	3205
(617,)	10943
(618,)	13353
(620,)	16629
(621,)	3426
(622,)	16490
(623,)	4931
(624,)	785
(625,)	19297
(626,)	12542
(627,)	15747
(628,)	19219
(629,)	1243
(630,)	9576
(631,)	5293
(632,)	4995
(633,)	15225
(634,)	2617
(635,)	20545
(636,)	3059
(637,)	7626
(638,)	7127
(639,)	21475
(640,)	4621
(641,)	5341
(642,)	16530
(643,)	16933
(644,)	19974
(645,)	21349
(646,)	17180
(647,)	11205
(648,)	14708
(649,)	4306
(650,)	11115
(651,)	9555
(652,)	11820
(653,)	20472
(654,)	14134
(656,)	1357
(657,)	12726
(658,)	7859
(659,)	6914
(660,)	20210
(661,)	19889
(662,)	2489
(663,)	5004
(664,)	18579
(665,)	20751
(666,)	16325
(668,)	3265
(669,)	492
(670,)	4711
(671,)	10149
(672,)	17982
(673,)	2877
(674,)	16352
(675,)	3094
(677,)	15358
(678,)	10312
(679,)	5590
(680,)	9698
(681,)	5293
(682,)	2237
(683,)	9220
(684,)	18943
(685,)	11908
(686,)	11605
(687,)	2932
(688,)	2411
(689,)	5892
(691,)	15106
(692,)	8463
(693,)	15550
(694,)	8465
(695,)	14697
(696,)	21314
(697,)	4616
(698,)	4077
(699,)	18669
(700,)	16043
(701,)	1371
(702,)	11919
(703,)	9431
(704,)	13181
(705,)	13416
(706,)	20369
(707,)	22307
(708,)	4262
(709,)	14526
(710,)	12024
(711,)	16808
(712,)	20506
(713,)	10297
(714,)	12318
(715,)	2752
(716,)	13612
(717,)	16621
(718,)	14771
(719,)	8633
(720,)	1425
(721,)	20417
(722,)	21179
(723,)	1875
(724,)	8026
(725,)	18516
(726,)	304
(727,)	5121
(728,)	3488
(729,)	9537
(730,)	12326
(731,)	5331
(733,)	18696
(734,)	13090
(735,)	2529
(736,)	7310
(737,)	12931
(738,)	15221
(739,)	21987
(740,)	3097
(741,)	11660
(742,)	15319
(743,)	15371
(744,)	21060
(745,)	17568
(746,)	15295
(747,)	3615
(748,)	2874
(749,)	5919
(750,)	3553
(751,)	13086
(752,)	14482
(753,)	6556
(754,)	13186
(755,)	10774
(756,)	2147
(757,)	10407
(758,)	11325
(759,)	19871
(760,)	15986
(761,)	7109
(762,)	15645
(763,)	3817
(764,)	9137
(765,)	14904
(766,)	1295
(767,)	17871
(768,)	5139
(770,)	15434
(771,)	4774
(772,)	20990
(773,)	7004
(775,)	10495
(776,)	18690
(777,)	1029
(778,)	19712
(781,)	12574
(782,)	2053
(783,)	11931
(784,)	14116
(785,)	15518
(786,)	7003
(787,)	1784
(788,)	6949
(789,)	812
(790,)	14041
(791,)	8858
(792,)	8327
(793,)	20850
(794,)	5824
(795,)	2741
(796,)	4649
(798,)	2379
(799,)	8978
(800,)	13402
(801,)	2689
(804,)	9779
(805,)	14911
(806,)	13783
(807,)	17215
(808,)	7028
(809,)	21950
(810,)	8593
(811,)	6044
(812,)	1841
(813,)	3042
(814,)	14061
(815,)	11214
(816,)	9741
(817,)	5583
(818,)	6586
(819,)	11613
(822,)	13786
(823,)	15816
(824,)	15598
(825,)	17575
(826,)	5313
(827,)	14344
(829,)	11674
(830,)	18696
(831,)	12995
(832,)	330
(833,)	18459
(834,)	19629
(835,)	6520
(836,)	2659
(837,)	21902
(838,)	18989
(839,)	20291
(840,)	4833
(841,)	10655
(842,)	21822
(843,)	10389
(844,)	542
(845,)	4936
(846,)	15047
(847,)	4890
(848,)	16447
(849,)	10438
(850,)	3728
(851,)	22111
(852,)	13396
(853,)	8685
(854,)	17234
(855,)	137
(856,)	14854
(857,)	4164
(858,)	20792
(859,)	14750
(860,)	21070
(861,)	18998
(862,)	3225
(863,)	1227
(864,)	7249
(865,)	6163
(866,)	13821
(867,)	17911
(868,)	5478
(869,)	19699
(870,)	12425
(872,)	7101
(873,)	11414
(874,)	6877
(875,)	6277
(876,)	19058
(877,)	475
(878,)	12138
(879,)	11939
(880,)	570
(881,)	10157
(882,)	10070
(883,)	16483
(884,)	4097
(885,)	16369
(886,)	21278
(888,)	14958
(889,)	13623
(890,)	13580
(891,)	11583
(892,)	11555
(893,)	17800
(894,)	14002
(895,)	17146
(896,)	11182
(897,)	3734
(898,)	5808
(899,)	15071
(900,)	14130
(901,)	12432
(902,)	5825
(903,)	18159
(905,)	19523
(907,)	5353
(908,)	17805
(909,)	14314
(910,)	12513
(912,)	9347
(914,)	21633
(915,)	22313
(916,)	14347
(917,)	20930
(918,)	9351
(919,)	20331
(920,)	3273
(921,)	2997
(922,)	3418
(923,)	3086
(924,)	21503
(925,)	550
(926,)	20203
(927,)	13534
(928,)	3423
(929,)	16281
(930,)	20529
(931,)	17956
(932,)	3280
(934,)	20827
(935,)	14569
(936,)	16504
(937,)	19129
(938,)	1118
(939,)	21905
(940,)	9560
(941,)	13818
(942,)	6953
(943,)	7318
(944,)	14900
(945,)	18110
(946,)	12496
(947,)	3789
(949,)	6419
(950,)	15399
(951,)	4079
(952,)	11560
(953,)	15228
(955,)	13537
(956,)	21199
(957,)	12990
(958,)	250
(959,)	12299
(960,)	7339
(961,)	16654
(962,)	9359
(963,)	8848
(964,)	21623
(965,)	8681
(966,)	10095
(967,)	13619
(968,)	22087
(969,)	8038
(970,)	148
(971,)	13778
(973,)	1083
(974,)	510
(975,)	884
(976,)	5028
(977,)	12331
(978,)	17049
(979,)	19674
(980,)	10610
(981,)	11086
(984,)	5609
(985,)	18887
(986,)	14093
(987,)	7998
(988,)	18351
(989,)	13004
(990,)	6377
(991,)	20249
(992,)	21445
(993,)	12935
(994,)	1750
(996,)	18947
(997,)	14092
(998,)	4262
(999,)	20903
(1000,)	12859
(1001,)	5696
(1002,)	13256
(1003,)	10478
(1005,)	16955
(1007,)	5273
(1008,)	14492
(1009,)	7585
(1010,)	3279
(1011,)	4253
(1012,)	16556
(1013,)	3885
(1014,)	20710
(1015,)	18913
(1016,)	12888
(1017,)	20700
(1018,)	8534
(1019,)	18121
(1020,)	5237
(1021,)	10578
(1022,)	6826
(1023,)	3061
(1024,)	3079
(1025,)	857
(1026,)	14409
(1027,)	410
(1028,)	20655
(1030,)	19525
(1031,)	5042
(1032,)	955
(1034,)	20289
(1035,)	17818
(1036,)	2599
(1037,)	18797
(1038,)	12549
(1039,)	856
(1040,)	4281
(1041,)	14898
(1042,)	20925
(1043,)	21081
(1044,)	11742
(1046,)	6187
(1047,)	7912
(1048,)	21389
(1049,)	7272
(1050,)	9909
(1051,)	6435
(1052,)	17605
(1053,)	8176
(1054,)	12395
(1056,)	8555
(1057,)	21629
(1058,)	1734
(1059,)	9226
(1060,)	2758
(1061,)	4812
(1062,)	20607
(1064,)	781
(1065,)	20940
(1066,)	19218
(1067,)	3414
(1068,)	3654
(1069,)	15109
(1070,)	19577
(1071,)	4028
(1072,)	3625
(1073,)	4694
(1075,)	9309
(1076,)	8693
(1077,)	5934
(1079,)	3124
(1080,)	2575
(1081,)	16273
(1082,)	12003
(1083,)	6990
(1084,)	12835
(1085,)	3310
(1086,)	16102
(1087,)	722
(1088,)	13588
(1089,)	2449
(1090,)	16010
(1091,)	20516
(1092,)	2531
(1093,)	6897
(1096,)	13891
(1097,)	12372
(1098,)	10281
(1099,)	20856
(1100,)	14848
(1103,)	5307
(1104,)	5956
(1105,)	9799
(1106,)	343
(1107,)	5924
(1108,)	21727
(1109,)	18837
(1110,)	20711
(1111,)	19938
(1112,)	1040
(1113,)	3853
(1114,)	11238
(1115,)	11417
(1116,)	15870
(1117,)	20157
(1118,)	19682
(1119,)	17938
(1120,)	166
(1121,)	5193
(1122,)	17106
(1123,)	8433
(1124,)	4022
(1125,)	6356
(1126,)	19870
(1127,)	1026
(1128,)	17578
(1129,)	885
(1130,)	16980
(1131,)	16797
(1132,)	5065
(1133,)	7128
(1135,)	12016
(1136,)	3776
(1137,)	7112
(1138,)	1042
(1139,)	10736
(1140,)	4566
(1141,)	7224
(1143,)	2738
(1144,)	4162
(1146,)	8785
(1149,)	9012
(1150,)	15788
(1151,)	6560
(1153,)	3132
(1154,)	11496
(1155,)	18100
(1156,)	21409
(1157,)	9687
(1158,)	15328
(1160,)	16368
(1161,)	14469
(1163,)	16849
(1164,)	13115
(1166,)	6334
(1167,)	8460
(1168,)	5824
(1169,)	6553
(1171,)	9213
(1172,)	12876
(1173,)	3424
(1174,)	19168
(1175,)	19333
(1176,)	10374
(1177,)	5432
(1178,)	6855
(1179,)	15991
(1180,)	14206
(1181,)	14705
(1182,)	13894
(1183,)	19595
(1184,)	8948
(1185,)	10486
(1186,)	20414
(1187,)	3533
(1188,)	19904
(1189,)	12558
(1190,)	14284
(1191,)	6638
(1192,)	18604
(1193,)	11570
(1194,)	12309
(1195,)	20759
(1197,)	2124
(1198,)	14784
(1199,)	5486
(1200,)	1113
(1201,)	16785
(1202,)	8303
(1203,)	19238
(1205,)	13431
(1206,)	9638
(1207,)	19828
(1208,)	21173
(1210,)	17404
(1211,)	11615
(1212,)	13098
(1213,)	1119
(1214,)	3760
(1216,)	5910
(1218,)	10592
(1219,)	14086
(1220,)	6100
(1222,)	11725
(1223,)	8044
(1225,)	2400
(1227,)	7053
(1228,)	21535
(1229,)	12236
(1230,)	12276
(1231,)	4766
(1232,)	10331
(1233,)	4046
(1234,)	317
(1235,)	10490
(1236,)	363
(1237,)	10780
(1238,)	7024
(1239,)	15269
(1240,)	18614
(1241,)	10557
(1243,)	7627
(1244,)	18410
(1245,)	2176
(1247,)	12664
(1248,)	9327
(1249,)	19737
(1250,)	6988
(1251,)	17290
(1252,)	7137
(1253,)	3411
(1254,)	18405
(1255,)	9167
(1256,)	19954
(1257,)	22039
(1258,)	2483
(1259,)	18878
(1260,)	21197
(1261,)	13877
(1262,)	14294
(1263,)	10461
(1264,)	10496
(1265,)	6510
(1266,)	6534
(1267,)	1637
(1270,)	16203
(1271,)	16536
(1272,)	1587
(1273,)	9068
(1274,)	13816
(1277,)	3918
(1278,)	4206
(1280,)	14845
(1281,)	5642
(1283,)	19742
(1284,)	10775
(1285,)	19386
(1287,)	12581
(1288,)	7835
(1289,)	19062
(1290,)	713
(1291,)	9367
(1293,)	586
(1294,)	21329
(1295,)	18921
(1296,)	155
(1297,)	15139
(1298,)	9364
(1299,)	4373
(1300,)	13383
(1301,)	1219
(1303,)	17541
(1305,)	17404
(1306,)	1284
(1307,)	11070
(1308,)	21197
(1309,)	535
(1310,)	2286
(1311,)	15403
(1312,)	3162
(1313,)	13637
(1316,)	9877
(1317,)	9031
(1319,)	10400
(1320,)	11336
(1321,)	13215
(1322,)	2772
(1323,)	18481
(1324,)	10277
(1325,)	16236
(1326,)	20067
(1327,)	1614
(1328,)	12900
(1329,)	9827
(1330,)	14899
(1331,)	16240
(1332,)	21145
(1333,)	4077
(1334,)	12396
(1335,)	20305
(1336,)	3371
(1337,)	966
(1338,)	7361
(1339,)	1584
(1340,)	363
(1343,)	4554
(1344,)	3461
(1345,)	10590
(1347,)	14290
(1348,)	7428
(1349,)	5624
(1350,)	2921
(1351,)	6276
(1352,)	12148
(1353,)	17626
(1354,)	196
(1355,)	1790
(1356,)	8516
(1357,)	1433
(1359,)	3643
(1360,)	1598
(1361,)	9975
(1362,)	2483
(1363,)	8866
(1364,)	10887
(1365,)	20086
(1366,)	12446
(1367,)	8851
(1368,)	5682
(1369,)	4573
(1370,)	19140
(1371,)	15264
(1372,)	3932
(1373,)	4163
(1378,)	10501
(1379,)	4971
(1380,)	19168
(1381,)	13577
(1382,)	20882
(1383,)	14666
(1384,)	21907
(1385,)	4054
(1386,)	17169
(1387,)	17349
(1388,)	7948
(1389,)	19011
(1390,)	15703
(1391,)	21818
(1392,)	16071
(1393,)	9216
(1394,)	10557
(1395,)	15836
(1396,)	7405
(1397,)	3011
(1398,)	8675
(1399,)	9736
(1400,)	2720
(1401,)	11572
(1402,)	18310
(1405,)	7953
(1406,)	21631
(1407,)	21233
(1408,)	6927
(1409,)	2853
(1410,)	2470
(1411,)	16232
(1412,)	1977
(1413,)	7034
(1414,)	438
(1415,)	21984
(1416,)	7085
(1418,)	15349
(1419,)	12648
(1420,)	6185
(1422,)	16078
(1423,)	3447
(1424,)	11169
(1426,)	6855
(1427,)	19376
(1428,)	17293
(1429,)	16859
(1432,)	10281
(1434,)	10225
(1435,)	14905
(1436,)	21529
(1437,)	5075
(1438,)	16541
(1439,)	3474
(1440,)	4301
(1441,)	7200
(1442,)	11963
(1443,)	12637
(1444,)	14858
(1445,)	20349
(1446,)	16829
(1447,)	6701
(1448,)	13117
(1449,)	6215
(1451,)	2255
(1452,)	9182
(1453,)	13867
(1454,)	5398
(1455,)	10070
(1456,)	18926
(1457,)	21268
(1458,)	3353
(1459,)	4831
(1460,)	15187
(1461,)	3516
(1462,)	3629
(1463,)	7922
(1464,)	603
(1465,)	15119
(1466,)	6251
(1467,)	8782
(1468,)	985
(1470,)	15635
(1471,)	21787
(1472,)	17400
(1473,)	15075
(1474,)	11888
(1475,)	8726
(1476,)	3921
(1477,)	18101
(1478,)	2777
(1479,)	11663
(1480,)	14212
(1481,)	6961
(1482,)	5005
(1483,)	13056
(1484,)	16460
(1485,)	14213
(1486,)	16656
(1487,)	10944
(1488,)	1804
(1489,)	14475
(1490,)	8954
(1491,)	12165
(1492,)	3237
(1493,)	1629
(1494,)	21293
(1495,)	12539
(1496,)	13877
(1497,)	6486
(1498,)	9652
(1499,)	6259
(1500,)	13208
(1501,)	5794
(1502,)	19471
(1503,)	9045
(1504,)	17436
(1505,)	20011
(1508,)	16182
(1509,)	17102
(1510,)	14333
(1511,)	3591
(1512,)	22323
(1513,)	1655
(1514,)	22186
(1515,)	8186
(1516,)	3729
(1517,)	7212
(1518,)	3818
(1519,)	1790
(1520,)	1184
(1521,)	18863
(1522,)	8755
(1523,)	7902
(1524,)	2184
(1526,)	17477
(1527,)	3347
(1528,)	9136
(1529,)	7428
(1530,)	20353
(1531,)	13315
(1532,)	12879
(1533,)	12912
(1534,)	3336
(1535,)	7263
(1536,)	8917
(1537,)	16476
(1538,)	6743
(1540,)	5609
(1541,)	6719
(1542,)	11596
(1545,)	20914
(1546,)	9474
(1547,)	19569
(1548,)	9450
(1549,)	111
(1550,)	3093
(1551,)	6072
(1552,)	16497
(1553,)	20392
(1554,)	15718
(1556,)	10023
(1557,)	7825
(1558,)	5675
(1559,)	10333
(1560,)	2325
(1561,)	5464
(1562,)	6155
(1563,)	10893
(1565,)	14972
(1566,)	4692
(1567,)	419
(1568,)	21871
(1569,)	15556
(1570,)	14041
(1571,)	11019
(1572,)	708
(1573,)	5820
(1574,)	8650
(1575,)	2532
(1576,)	5620
(1578,)	22342
(1579,)	326
(1580,)	19488
(1581,)	11710
(1584,)	15765
(1585,)	19422
(1586,)	34
(1587,)	16081
(1588,)	8128
(1589,)	15490
(1590,)	3590
(1591,)	1518
(1592,)	618
(1593,)	18611
(1594,)	22294
(1595,)	9677
(1596,)	7493
(1597,)	17226
(1598,)	16505
(1599,)	5535
(1600,)	4806
(1601,)	3157
(1602,)	3316
(1603,)	10012
(1604,)	11021
(1605,)	14833
(1606,)	16086
(1608,)	11579
(1609,)	18034
(1610,)	8457
(1611,)	21766
(1612,)	16108
(1614,)	8525
(1615,)	11959
(1617,)	15052
(1618,)	604
(1619,)	11580
(1620,)	9901
(1621,)	10980
(1622,)	16976
(1623,)	22006
(1624,)	19529
(1625,)	15886
(1627,)	3701
(1628,)	8927
(1629,)	17091
(1630,)	21003
(1631,)	683
(1632,)	4854
(1633,)	13448
(1634,)	7228
(1636,)	21610
(1637,)	4647
(1638,)	11747
(1639,)	16418
(1640,)	1050
(1641,)	8114
(1642,)	19010
(1643,)	14124
(1644,)	11782
(1646,)	6768
(1647,)	2963
(1648,)	6424
(1649,)	12392
(1650,)	20987
(1651,)	3627
(1652,)	8992
(1653,)	20667
(1654,)	22290
(1655,)	17863
(1656,)	14765
(1657,)	17276
(1658,)	5741
(1659,)	8809
(1660,)	11716
(1661,)	10879
(1662,)	12839
(1663,)	19345
(1664,)	13677
(1666,)	9118
(1668,)	10184
(1669,)	6250
(1670,)	1633
(1671,)	19448
(1672,)	17048
(1673,)	11258
(1674,)	20078
(1675,)	4141
(1676,)	14211
(1677,)	14942
(1678,)	18584
(1679,)	11466
(1680,)	9478
(1681,)	3642
(1682,)	306
(1684,)	16354
(1685,)	4860
(1687,)	15302
(1688,)	4973
(1689,)	17148
(1690,)	9896
(1691,)	20461
(1692,)	18376
(1693,)	21774
(1694,)	5390
(1695,)	9997
(1696,)	16051
(1697,)	9449
(1698,)	2127
(1699,)	9733
(1700,)	513
(1701,)	14894
(1702,)	1345
(1703,)	7141
(1704,)	9279
(1705,)	19496
(1707,)	4053
(1708,)	1780
(1709,)	16184
(1710,)	10076
(1712,)	177
(1713,)	14119
(1714,)	11662
(1715,)	21640
(1716,)	22
(1717,)	1718
(1718,)	8250
(1719,)	4520
(1720,)	11538
(1721,)	9286
(1722,)	16457
(1723,)	21936
(1724,)	18420
(1725,)	5191
(1726,)	2836
(1727,)	8886
(1728,)	4677
(1729,)	6469
(1730,)	14259
(1731,)	19179
(1732,)	2656
(1733,)	9533
(1734,)	7182
(1735,)	1098
(1736,)	15511
(1737,)	11734
(1738,)	8171
(1740,)	22253
(1741,)	20964
(1742,)	12713
(1743,)	13904
(1744,)	13116
(1746,)	3254
(1747,)	8564
(1748,)	10195
(1749,)	19592
(1751,)	10185
(1753,)	5731
(1754,)	18571
(1755,)	14302
(1756,)	10687
(1757,)	18967
(1758,)	4582
(1759,)	6636
(1760,)	8213
(1761,)	4452
(1762,)	13687
(1763,)	18218
(1764,)	6546
(1765,)	9999
(1766,)	10016
(1767,)	2836
(1768,)	9872
(1769,)	18657
(1770,)	20683
(1771,)	15117
(1773,)	17913
(1774,)	6036
(1775,)	12340
(1776,)	14333
(1777,)	3150
(1778,)	4610
(1779,)	17269
(1781,)	14500
(1782,)	10294
(1783,)	16520
(1784,)	11737
(1785,)	15500
(1786,)	11664
(1787,)	14099
(1788,)	15336
(1789,)	13902
(1790,)	13653
(1791,)	15173
(1792,)	908
(1793,)	18354
(1794,)	892
(1795,)	13797
(1796,)	2960
(1797,)	4686
(1798,)	20171
(1799,)	10008
(1800,)	7953
(1801,)	19229
(1802,)	16844
(1803,)	12241
(1804,)	4180
(1805,)	20418
(1806,)	17832
(1807,)	18599
(1808,)	9900
(1809,)	1770
(1810,)	12869
(1811,)	4133
(1812,)	13235
(1813,)	21965
(1814,)	198
(1815,)	15198
(1816,)	17123
(1817,)	15151
(1818,)	1786
(1819,)	2783
(1820,)	1826
(1821,)	8855
(1822,)	21375
(1823,)	3531
(1824,)	10977
(1825,)	19605
(1826,)	3208
(1827,)	9524
(1828,)	18539
(1829,)	15835
(1830,)	10906
(1831,)	2007
(1832,)	3986
(1833,)	19180
(1834,)	22103
(1835,)	16746
(1836,)	1766
(1837,)	6875
(1838,)	16924
(1839,)	4760
(1840,)	18468
(1841,)	16263
(1842,)	4492
(1843,)	7347
(1845,)	22155
(1846,)	20974
(1847,)	5075
(1848,)	9862
(1849,)	20598
(1850,)	10239
